ID,_case27_listing_type,Title,Content,_job_phone,_whatsapp,_fone-2,_job_location,_listing-details,_location,_links,_social-networks,_job_website,_job_email,_job_logo,_job_expires,_job_gallery,_job_cover,_form_heading,_other,Content,Title,"Post Type",Tags,_job_location,_contact-information,_featured,_claimed,"Custom Taxonomy: Qualification"
1724,place,"Sabor Mineiro","<strong>Restaurante e Pizzaria Sabor Mineiro</strong>
🍛🍕Restaurantee pizzaria Sabor Mineiro🍕🍛
🔼Atendemos para almoço das 10h30 às 14h00e pizzas das 18hrs até as 23hrs
🔼O sabor que o mineiro gosta 😉","(38) 3676-1694","(38) 99999-1723","(38) 99999-1723","Avenida José Luiz Adjuto, 207 - Unaí - MG",,,"a:1:{i:0;a:2:{s:7:""network"";s:9:""Instagram"";s:3:""url"";s:42:""https://www.instagram.com/sabormineirounai"";}}",,,,"a:1:{i:0;s:64:""https://guiaunai.com.br/wp-content/uploads/2021/08/210632172.jpg"";}",,a:0:{},a:0:{},,,"<strong>Restaurante e Pizzaria Sabor Mineiro</strong>
🍛🍕Restaurantee pizzaria Sabor Mineiro🍕🍛
🔼Atendemos para almoço das 10h30 às 14h00e pizzas das 18hrs até as 23hrs
🔼O sabor que o mineiro gosta 😉","Sabor Mineiro",job_listing,lanchonetes|pizza|pizzaria|pizzarias|restaurante|restaurantes,"Avenida José Luiz Adjuto, 207 - Unaí - MG",,1,1,
1725,place,"Sacaria Brasil",,"(38) 3676-8097",,,"Praça Getúlio Vargas, 191 - Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,,,"Sacaria Brasil",job_listing,sacarias,"Praça Getúlio Vargas, 191 - Unaí - MG",,,0,
1726,place,"Sacolão da Economia",,"(38) 3676-3976",,"(38) 3676-9494","Avenida Otávio Araújo, 652 - Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,,,"Sacolão da Economia",job_listing,frutaria|frutarias|sacolao|sacoloes,"Avenida Otávio Araújo, 652 - Unaí - MG",,,0,
1727,place,"Sacola e Frutaria Rodrigues",,"(38) 3676-3124",,,"Avenida José Luiz Adjuto, 190 - Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,,,"Sacola e Frutaria Rodrigues",job_listing,frutarias|sacolao|sacoloes,"Avenida José Luiz Adjuto, 190 - Unaí - MG",,,0,
1728,place,"Sacolão Sacola Cheia",,"(38) 3676-1663",,,"Avenida Governador Valadares, 597 - Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,,,"Sacolão Sacola Cheia",job_listing,frutaria|frutarias|sacolao|sacoloes,"Avenida Governador Valadares, 597 - Unaí - MG",,,0,
1729,place,"Safira Bijoux",,"(38) 3676-9060",,,"Avenida Governador Valadares, 1016 - Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,,,"Safira Bijoux",job_listing,,"Avenida Governador Valadares, 1016 - Unaí - MG",,,0,
1730,place,"Portal Unaí",,"(38) 3676-5131",,"(38) 99941-7734","Rua Alba Gonzaga, 100 - Unaí - MG",,,"a:1:{i:0;a:2:{s:7:""network"";s:7:""Website"";s:3:""url"";s:22:""www.portalunai.com.br/"";}}",,www.portalunai.com.br/,,a:0:{},,a:0:{},a:0:{},,,,"Portal Unaí",job_listing,portais|portal|sites,"Rua Alba Gonzaga, 100 - Unaí - MG",,,0,
1731,place,"Noroeste Motors - Anúncios de Veículos",,"(38) 99998-4757",,,,,,"a:1:{i:0;a:2:{s:7:""network"";s:7:""Website"";s:3:""url"";s:22:""www.noroestemotors.com"";}}",,www.noroestemotors.com,,a:0:{},,a:0:{},a:0:{},,,,"Noroeste Motors - Anúncios de Veículos",job_listing,anuncios|portais|portal|sites|veiculos,,,,0,
1732,place,"Portal Iluminar",,,,,"Avenida Vereador João Narciso, 631 - Unaí - MG",,,"a:1:{i:0;a:2:{s:7:""network"";s:7:""Website"";s:3:""url"";s:26:""www.portaliluminar.com.br/"";}}",,www.portaliluminar.com.br/,,a:0:{},,a:0:{},a:0:{},,,,"Portal Iluminar",job_listing,portais|portal|sites,"Avenida Vereador João Narciso, 631 - Unaí - MG",,,0,
1733,place,"Conexão Noroeste",,"(38) 3677-5955",,"(38) 99961-1861","Avenida Governador Valadares, 1016 - Unaí - MG",,,"a:1:{i:0;a:2:{s:7:""network"";s:7:""Website"";s:3:""url"";s:27:""www.conexaonoroeste.com.br/"";}}",,www.conexaonoroeste.com.br/,,a:0:{},,a:0:{},a:0:{},,,,"Conexão Noroeste",job_listing,portais|portal|sites,"Avenida Governador Valadares, 1016 - Unaí - MG",,,0,
1734,place,"Prefeitura Municipal de Unaí","<strong>Prefeitura de Unaí (MG)</strong>
Descubra os serviços, obras, programas e atividades disponíveis na Prefeitura Municipal de Unaí! 🏢🌳🏥💻
📌 Localização: Unaí, MG
Clique no link abaixo 👇🏼
<a href=""http://linktr.ee/prefeituraunai"" target=""_blank"" rel=""noopener"">linktr.ee/prefeituraunai</a>","(38) 3676-9610","(38) 3677-9610",,"Praça JK, S/N, Centro - Unaí - MG",,,"a:1:{i:0;a:2:{s:7:""network"";s:9:""Instagram"";s:3:""url"";s:40:""https://www.instagram.com/prefeituraunai"";}}",,https://www.prefeituraunai.mg.gov.br,,"a:1:{i:0;s:79:""https://guiaunai.com.br/wp-content/uploads/2021/08/empresas-prefeitura-logo.jpg"";}",,a:0:{},a:0:{},,,"<strong>Prefeitura de Unaí (MG)</strong>
Descubra os serviços, obras, programas e atividades disponíveis na Prefeitura Municipal de Unaí! 🏢🌳🏥💻
📌 Localização: Unaí, MG
Clique no link abaixo 👇🏼
<a href=""http://linktr.ee/prefeituraunai"" target=""_blank"" rel=""noopener"">linktr.ee/prefeituraunai</a>","Prefeitura Municipal de Unaí",job_listing,"sites|telefones uteis|utilidade publica","Praça JK, S/N, Centro - Unaí - MG",,1,1,
1735,place,"Sagres - Fazenda Desejada",,"(38) 3505-2525",,"(38) 3505-0342",,,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,,,"Sagres - Fazenda Desejada",job_listing,fazendas,,,,0,
1736,place,"Salão Alto Stylo",,"(38) 3676-5345",,,"Rua São José, 338 B - Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,,,"Salão Alto Stylo",job_listing,beleza|cabeleireiro|de|saloes,"Rua São José, 338 B - Unaí - MG",,,0,
1737,place,"Salão da Graziele",,"(38) 3676-1505",,,"Rua Nossa Senhora do Carmo, 386 - Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,,,"Salão da Graziele",job_listing,beleza|cabeleireiro|de|saloes,"Rua Nossa Senhora do Carmo, 386 - Unaí - MG",,,0,
1738,place,"Salão da Luci",,"(38) 3676-5744",,,"Rua Roncador, 281 - Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,,,"Salão da Luci",job_listing,beleza|cabeleireiro|de|saloes,"Rua Roncador, 281 - Unaí - MG",,,0,
1739,place,"Salão da Lúcia",,"(38) 3677-2753",,,"Avenida Castro Alves, 23 - Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,,,"Salão da Lúcia",job_listing,beleza|cabeleireiro|de|saloes,"Avenida Castro Alves, 23 - Unaí - MG",,,0,
1740,place,"Salão da Valéria",,"(38) 3676-3716",,,"Rua Aldeia, 255 - Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,,,"Salão da Valéria",job_listing,beleza|cabeleireiro|de|saloes,"Rua Aldeia, 255 - Unaí - MG",,,0,
1741,place,"Salão de Beleza Ana Mária Cabelo e Cia",,"(38) 3676-197",,,"Avenida José Luiz Adjuto, 817 - Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,,,"Salão de Beleza Ana Mária Cabelo e Cia",job_listing,beleza|cabeleireiro|de|saloes,"Avenida José Luiz Adjuto, 817 - Unaí - MG",,,0,
1742,place,"Salão de Beleza Alto Charme",,"(38) 3676-8067",,,"Rua Paracatu, 542 - Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,,,"Salão de Beleza Alto Charme",job_listing,beleza|cabeleireiro|de|saloes,"Rua Paracatu, 542 - Unaí - MG",,,0,
1743,place,"Salão de Beleza Clínica da Beleza",,"(38) 3676-2150",,,"Rua dos Lírios, 501 A - Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,,,"Salão de Beleza Clínica da Beleza",job_listing,beleza|cabeleireiro|de|saloes,"Rua dos Lírios, 501 A - Unaí - MG",,,0,
1744,place,"Salão de Beleza Novo Brilho",,"(38) 3676-3450",,"(38) 99807-4284","Rua Frei Supriano, 03 - Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,,,"Salão de Beleza Novo Brilho",job_listing,beleza|cabeleireiro|de|saloes,"Rua Frei Supriano, 03 - Unaí - MG",,,0,
1745,place,"Salão de Beleza Requint's Cabelo e Pele",,"(38) 3676-2190",,,"Rua Nossa Senhora do Carmo, 168 - Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,,,"Salão de Beleza Requint's Cabelo e Pele",job_listing,beleza|cabeleireiro|de|saloes,"Rua Nossa Senhora do Carmo, 168 - Unaí - MG",,,0,
1746,place,"Salão de Beleza Ronaldo Lopes",,"(38) 3676-5785",,"(38) 98824-5785","Rua Canabrava, 767 - Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,,,"Salão de Beleza Ronaldo Lopes",job_listing,beleza|cabeleireiro|de|saloes,"Rua Canabrava, 767 - Unaí - MG",,,0,
1747,place,"Salão do Roberto - Cabeleireiro",,"(38) 3676-2531",,,"Avenida José Luiz Adjuto, 454 - Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,,,"Salão do Roberto - Cabeleireiro",job_listing,beleza|cabeleireiro|de|saloes,"Avenida José Luiz Adjuto, 454 - Unaí - MG",,,0,
1748,place,"Salão do Silvano",,"(38) 3676-6950",,,"Rua Nossa Senhora do Carmo, 101 - Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,,,"Salão do Silvano",job_listing,beleza|cabeleireiro|de|saloes,"Rua Nossa Senhora do Carmo, 101 - Unaí - MG",,,0,
1749,place,"Salão Gonzaga Unissex",,"(38) 99902-5699",,,"Rua Dulce Torres Brochado, 1341 - Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,,,"Salão Gonzaga Unissex",job_listing,beleza|cabeleireiro|de|saloes,"Rua Dulce Torres Brochado, 1341 - Unaí - MG",,,0,
1750,place,"Salão Simone Silva Coiffer",,"(38) 3676-6199",,,"Rua Afonso Pena, 562 - Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,,,"Salão Simone Silva Coiffer",job_listing,beleza|cabeleireiro|de|saloes,"Rua Afonso Pena, 562 - Unaí - MG",,,0,
1751,place,"Salão Transform",,"(38) 3676-5068",,,"Rua Aldeia, 683 - Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,,,"Salão Transform",job_listing,beleza|cabeleireiro|de|saloes,"Rua Aldeia, 683 - Unaí - MG",,,0,
1753,place,"Bob Esponja Sanduíches e Restaurante",,"(38) 3676-3441",,"(38) 99949-9158","Avenida Castelo Branco, 23 - Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,,,"Bob Esponja Sanduíches e Restaurante",job_listing,lanche|lanches|restaurantes|sanduiche,"Avenida Castelo Branco, 23 - Unaí - MG",,,0,
1755,place,"Hospital Municipal - Pronto Socorro","<strong>Pronto Atendimento</strong>

Aberto 24 horas

Escala Médica: <a href=""http://www.prefeituraunai.mg.gov.br/pmu2/index.php/secretarias/saude/escala-medica.html"" target=""_blank"" rel=""noopener"">http://www.prefeituraunai.mg.gov.br/pmu2/index.php/secretarias/saude/escala-medica.html</a>",192,,"(38) 3677-5066","Avenida Castelo Branco, 136 - Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,,"<strong>Pronto Atendimento</strong>

Aberto 24 horas

Escala Médica: <a href=""http://www.prefeituraunai.mg.gov.br/pmu2/index.php/secretarias/saude/escala-medica.html"" target=""_blank"" rel=""noopener"">http://www.prefeituraunai.mg.gov.br/pmu2/index.php/secretarias/saude/escala-medica.html</a>","Hospital Municipal - Pronto Socorro",job_listing,"hospitais|hospital|telefones uteis|utilidade publica","Avenida Castelo Branco, 136 - Unaí - MG",,1,1,
1756,place,"Polícia Militar do Estado de Minas Gerais",,190,,,,,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,,,"Polícia Militar do Estado de Minas Gerais",job_listing,"utilidade publica",,,,0,
1757,place,"Santa Rosa Cereais",,"(38) 3676-4431",,,"Rua Celina Lisboa Frederico, 479 - Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,,,"Santa Rosa Cereais",job_listing,cereais|cerealista|cerealistas|corretora|corretoras,"Rua Celina Lisboa Frederico, 479 - Unaí - MG",,,0,
1758,place,"Sapataria São Vicente",,"(38) 3676-4177",,,"Avenida Governador Valadares, 1161 - Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,,,"Sapataria São Vicente",job_listing,calcados|de|loja|sapatarias|sapato|sapatos,"Avenida Governador Valadares, 1161 - Unaí - MG",,,0,
1759,place,Sapatus,,"(38) 3676-8331",,,"Avenida Governador Valadares, 999 - Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,,,Sapatus,job_listing,calcados|de|loja|sapatarias|sapato|sapatos,"Avenida Governador Valadares, 999 - Unaí - MG",,,0,
1760,place,"Saúde Oral Assistência Odontológica",,"(38) 3676-6006",,,"Rua 15 de Janeiro, 12 - Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,,,"Saúde Oral Assistência Odontológica",job_listing,dentista|dentistas,"Rua 15 de Janeiro, 12 - Unaí - MG",,,0,
1761,place,"Savasse Auto Peças",,"(38) 3676-3566",,"(38) 3676-1616","Avenida Governador Valadares, 1538 - Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,,,"Savasse Auto Peças",job_listing,,"Avenida Governador Valadares, 1538 - Unaí - MG",,,0,
1762,place,"Serralheria do Chavan",,"(38) 3676-0520","(38) 99949-6688",,"Avenida São João, 500 - Divinéia - Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,,,"Serralheria do Chavan",job_listing,serralherias,"Avenida São João, 500 - Divinéia - Unaí - MG",,0,0,
1763,place,"Secretaria da Paróquia",,"(38) 3676-1207",,"(38) 3676-8619","Rua Calixto Martins de Melo, 460 - Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,,,"Secretaria da Paróquia",job_listing,paroquias|secretarias,"Rua Calixto Martins de Melo, 460 - Unaí - MG",,,0,
1764,place,"Secretaria de Estado da Fazenda de Minas Gerais",,"(38) 2102-1800",,,"Rua Nossa Senhora do CarmoUnaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,,,"Secretaria de Estado da Fazenda de Minas Gerais",job_listing,"secretarias|utilidade publica","Rua Nossa Senhora do CarmoUnaí - MG",,,0,
1765,place,"Secretaria Estadual de Meio Ambiente e Desenvolvimento Sustentável",,"(38) 3677-9800",,,"Rua Jovino Rodrigues Santana, 10 - Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,,,"Secretaria Estadual de Meio Ambiente e Desenvolvimento Sustentável",job_listing,"secretarias|utilidade publica","Rua Jovino Rodrigues Santana, 10 - Unaí - MG",,,0,
1766,place,"Secretaria de Defesa Social do Estado de Minas Gerais",,"(38) 3676-4595",,"(38) 3676-5050","Rodovia Br 251, KM 14 - Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,,,"Secretaria de Defesa Social do Estado de Minas Gerais",job_listing,secretarias,"Rodovia Br 251, KM 14 - Unaí - MG",,,0,
1767,place,"Secretaria Municipal de Saúde",,"(38) 3677-5048",,,"Rua Calixto Martins de Melo, 249 - Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,,,"Secretaria Municipal de Saúde",job_listing,"secretarias|utilidade publica","Rua Calixto Martins de Melo, 249 - Unaí - MG",,,0,
1768,place,"SEFAZ MG - Secretaria da Fazenda do Estado de Minas Gerais",,"(38) 3676-1348",,"(38) 3676-4732","Rua Nossa Senhora do Carmo, 18 - Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,,,"SEFAZ MG - Secretaria da Fazenda do Estado de Minas Gerais",job_listing,"secretarias|utilidade publica","Rua Nossa Senhora do Carmo, 18 - Unaí - MG",,,0,
1769,place,"Selaria e Sapataria do Josino",,"(38) 3676-5452",,,"Avenida Governador Valadares, 297 - Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,,,"Selaria e Sapataria do Josino",job_listing,sapatarias|selarias,"Avenida Governador Valadares, 297 - Unaí - MG",,,0,
1770,place,"Selicol Serviços Gerais",,"(38) 3676-3326",,,"Rua Canabrava, 66 - Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,,,"Selicol Serviços Gerais",job_listing,,"Rua Canabrava, 66 - Unaí - MG",,,0,
1771,place,"Semear Agronegócios",,"(38) 3676-7908",,"(38) 3676-7904","Rua Virgílio Justiniano Ribeiro, 221 - Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,,,"Semear Agronegócios",job_listing,semente|sementes,"Rua Virgílio Justiniano Ribeiro, 221 - Unaí - MG",,,0,
1772,place,"Sementes Canaã",,"(38) 3677-4904",,,"Rua Sabará, 153 - Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,,,"Sementes Canaã",job_listing,semente,"Rua Sabará, 153 - Unaí - MG",,,0,
1773,place,"Sementes Itaú",,"(38) 3676-757",,,"Rua Gerson Rodrigues Gondim, 519 - Unaí - MG",,,"a:1:{i:0;a:2:{s:7:""network"";s:7:""Website"";s:3:""url"";s:23:""www.sementesitau.com.br"";}}",,www.sementesitau.com.br,,a:0:{},,a:0:{},a:0:{},,,,"Sementes Itaú",job_listing,,"Rua Gerson Rodrigues Gondim, 519 - Unaí - MG",,,0,
1774,place,"Sementes Mineirão",,"(38) 3676-8000",,,"Rua Sabará, 153 - Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,,,"Sementes Mineirão",job_listing,capim|semente,"Rua Sabará, 153 - Unaí - MG",,,0,
1775,place,"Sementes - Ok Gás e Sementes",,"(38) 3676-9200",,"(38) 3677-4555","Rua Prefeito João Costa, 840 - Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,,,"Sementes - Ok Gás e Sementes",job_listing,semente,"Rua Prefeito João Costa, 840 - Unaí - MG",,,0,
1776,place,"Senac - Serviço Nacional de Aprendizagem Comercial",,"(38) 3676-5442",,,"Rua Aldeia, 255 - Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,,,"Senac - Serviço Nacional de Aprendizagem Comercial",job_listing,"curso|cursos|utilidade publica","Rua Aldeia, 255 - Unaí - MG",,,0,
1777,place,"Sensasão Modas",,"(38) 3674-4475",,"(38) 3676-6363","Rua José do Patrocínio, 791 - Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,,,"Sensasão Modas",job_listing,de|loja|lojas|roupa|roupas,"Rua José do Patrocínio, 791 - Unaí - MG",,,0,
1778,place,"Serralheria do Anacleto",,"(38) 3676-1280",,"(38) 99938-6902","Rodovia Br 251, 480 - Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,,,"Serralheria do Anacleto",job_listing,serralherias,"Rodovia Br 251, 480 - Unaí - MG",,,0,
1779,place,"Serralheria do Chavan",,"(38) 3676-0520",,,"Avenida São João, 500 - Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,,,"Serralheria do Chavan",job_listing,serralherias,"Avenida São João, 500 - Unaí - MG",,,0,
1780,place,"Serralheria do Geraldo",,"(38) 3676-2705",,,"Avenida Governador Valadares, 3067 - Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,,,"Serralheria do Geraldo",job_listing,serralherias,"Avenida Governador Valadares, 3067 - Unaí - MG",,,0,
1781,place,"Serralheria do Roberto",,"(38) 3676-4670",,,"Avenida Governador Valadares, 2210 - Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,,,"Serralheria do Roberto",job_listing,serralherias,"Avenida Governador Valadares, 2210 - Unaí - MG",,,0,
1782,place,"Serralheria do Rogério",,"(38) 3676-9374",,"(38) 99969-9924","Rua Professora Zilá Ferreira, 187 - Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,,,"Serralheria do Rogério",job_listing,serralherias,"Rua Professora Zilá Ferreira, 187 - Unaí - MG",,,0,
1783,place,"Serralheria do Rubens",,"(38) 3677-4739",,,"Rua Djalma Torres, 1645 - Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,,,"Serralheria do Rubens",job_listing,serralherias,"Rua Djalma Torres, 1645 - Unaí - MG",,,0,
1784,place,"Serralheria Dois Irmãos",,"(38) 3676-2148",,,"Rua Professor Olímpio Gonzaga, 375 - Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,,,"Serralheria Dois Irmãos",job_listing,serralherias,"Rua Professor Olímpio Gonzaga, 375 - Unaí - MG",,,0,
1785,place,"Serralheria Metal Forte",,"(38) 3676-9822",,"(38) 99967-5846","Avenida São João, 470 - Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,,,"Serralheria Metal Forte",job_listing,serralherias,"Avenida São João, 470 - Unaí - MG",,,0,
1786,place,"Serralheria Metal Quines",,"(38) 3676-6442",,,"Avenida Cabo Verde, 321 - Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,,,"Serralheria Metal Quines",job_listing,serralherias,"Avenida Cabo Verde, 321 - Unaí - MG",,,0,
1787,place,"Serralheria Ouro Preto",,"(38) 3676-5351",,,"Rua Eduardo Rodrigues Barbosa, 161 - Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,,,"Serralheria Ouro Preto",job_listing,serralherias,"Rua Eduardo Rodrigues Barbosa, 161 - Unaí - MG",,,0,
1788,place,"Serralheria Rio Preto",,"(38) 3676-5654",,,"Rua Frei Brocárdio, 35 - Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,,,"Serralheria Rio Preto",job_listing,serralherias,"Rua Frei Brocárdio, 35 - Unaí - MG",,,0,
1789,place,"Serralheria São Geraldo",,"(38) 3676-2364",,,"Avenida Governador Valadares, 2123 - Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,,,"Serralheria São Geraldo",job_listing,serralherias,"Avenida Governador Valadares, 2123 - Unaí - MG",,,0,
1791,place,"Sertec Serviços Topográficos e Consultoria",,"(38) 3676-3788",,,"Rua Alba Gonzaga, 108 - Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,,,"Sertec Serviços Topográficos e Consultoria",job_listing,topografia,"Rua Alba Gonzaga, 108 - Unaí - MG",,,0,
1792,place,"Shoping do Caminhoneiro",,"(38) 3677-2070",,"(38) 3677-2210","Rua Arlindo Gomes Branquinho, 567 - Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,,,"Shoping do Caminhoneiro",job_listing,caminhao|caminheneiros|caminhoes,"Rua Arlindo Gomes Branquinho, 567 - Unaí - MG",,,0,
1793,place,"Simone Andrade Modas",,"(38) 3676-2756",,,"Rua Djalma Torres, 251 - Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,,,"Simone Andrade Modas",job_listing,boutique|boutiques|de|loja|lojas|roupa|roupas,"Rua Djalma Torres, 251 - Unaí - MG",,,0,
1794,place,"Sindicato dos Produtores Rurais de Unaí",,"(38) 3676-1851",,"(38) 3676-1235","Praça Sandoval M Ferreira, 1780 - Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,,,"Sindicato dos Produtores Rurais de Unaí",job_listing,sindicatos,"Praça Sandoval M Ferreira, 1780 - Unaí - MG",,,0,
1795,place,"Sindicato dos Trabalhadores Rurais de Unaí",,"(38) 3676-9541",,,"Rua Virgílio Justiniano Ribeiro, 41 - Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,,,"Sindicato dos Trabalhadores Rurais de Unaí",job_listing,sindicatos,"Rua Virgílio Justiniano Ribeiro, 41 - Unaí - MG",,,0,
1796,place,"Sindicato Varegista do Comércio de Unaí",,"(38) 3676-2053",,,"Rua Gerson Rodrigues Gondim, 535 - Centro - Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,,,"Sindicato Varegista do Comércio de Unaí",job_listing,sindicatos,"Rua Gerson Rodrigues Gondim, 535 - Centro - Unaí - MG",,,0,
1797,place,Sindsmaiu,,"(38) 3676-6554",,,"Avenida Governador Valadares, 1016 Sala 11B - Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,,,Sindsmaiu,job_listing,,"Avenida Governador Valadares, 1016 Sala 11B - Unaí - MG",,,0,
1798,place,"Rádio Veredas",,"(38) 3676-2131",,"(38) 3676-2480","Rua Calixto Martins de Melo, 391 - Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,,,"Rádio Veredas",job_listing,propaganda|publicidade|radios,"Rua Calixto Martins de Melo, 391 - Unaí - MG",,,0,
1799,place,"Site Soluções Inteligentes em Telecomunicações",,"(38) 3676-6044",,,"Rua João Pinheiro, 354 - Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,,,"Site Soluções Inteligentes em Telecomunicações",job_listing,,"Rua João Pinheiro, 354 - Unaí - MG",,,0,
1800,place,"SL Transportes e Armazenagem",,"(38) 3676-7625",,"(38) 3676-2721","Rua Porangatú, 20 - Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,,,"SL Transportes e Armazenagem",job_listing,transportadoras,"Rua Porangatú, 20 - Unaí - MG",,,0,
1801,place,"Só Acabamentos",,"(38) 3676-0002",,,"Rua Virgílio Justiniano Ribeiro, 1648 - Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,,,"Só Acabamentos",job_listing,,"Rua Virgílio Justiniano Ribeiro, 1648 - Unaí - MG",,,0,
1802,place,"Só Brindes",,"(38) 3676-5827",,,"Avenida Castelo Branco, 40 - Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,,,"Só Brindes",job_listing,brinde,"Avenida Castelo Branco, 40 - Unaí - MG",,,0,
1803,place,"Só Caminhonete",,"(38) 3676-4650",,,"Rua Virgílio Justiniano Ribeiro, 1660 - Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,,,"Só Caminhonete",job_listing,auto|Caminhonete|pecas,"Rua Virgílio Justiniano Ribeiro, 1660 - Unaí - MG",,,0,
1804,place,"Só Caminhonete e Mineirão Auto Peças",,"(38) 3676-1724",,,"Rua Virgílio Justiniano Ribeiro, 1656 - Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,,,"Só Caminhonete e Mineirão Auto Peças",job_listing,caminhonetes,"Rua Virgílio Justiniano Ribeiro, 1656 - Unaí - MG",,,0,
