ID,_case27_listing_type,Title,Content,_job_phone,_whatsapp,_fone-2,_job_location,_listing-details,_location,_links,_social-networks,_job_website,_job_email,_job_logo,_job_expires,_job_gallery,_job_cover,_form_heading,_other
66401,cars,"Chevrolet Onix  1.0",,,,,,,,,,https://www.noroestemotors.com/carros/usado-chevrolet-onix-1-0-2024-2024-manual-flex/,polloveiculos@hotmail.com,,,"a:8:{i:0;s:81:""https://guiaunai.com.br/wp-content/uploads/2025/06/2025-05-15_12-36-58_712111.png"";i:1;s:81:""https://guiaunai.com.br/wp-content/uploads/2025/06/2025-05-15_12-36-58_817628.png"";i:2;s:81:""https://guiaunai.com.br/wp-content/uploads/2025/06/2025-05-15_12-36-58_892398.png"";i:3;s:81:""https://guiaunai.com.br/wp-content/uploads/2025/06/2025-05-15_12-36-58_962537.png"";i:4;s:81:""https://guiaunai.com.br/wp-content/uploads/2025/06/2025-05-15_12-36-59_040837.png"";i:5;s:81:""https://guiaunai.com.br/wp-content/uploads/2025/06/2025-05-15_12-36-59_111636.png"";i:6;s:81:""https://guiaunai.com.br/wp-content/uploads/2025/06/2025-05-15_12-36-59_176242.png"";i:7;s:81:""https://guiaunai.com.br/wp-content/uploads/2025/06/2025-05-15_12-36-59_232526.png"";}","a:8:{i:0;s:81:""https://guiaunai.com.br/wp-content/uploads/2025/06/2025-05-15_12-36-58_712111.png"";i:1;s:81:""https://guiaunai.com.br/wp-content/uploads/2025/06/2025-05-15_12-36-58_817628.png"";i:2;s:81:""https://guiaunai.com.br/wp-content/uploads/2025/06/2025-05-15_12-36-58_892398.png"";i:3;s:81:""https://guiaunai.com.br/wp-content/uploads/2025/06/2025-05-15_12-36-58_962537.png"";i:4;s:81:""https://guiaunai.com.br/wp-content/uploads/2025/06/2025-05-15_12-36-59_040837.png"";i:5;s:81:""https://guiaunai.com.br/wp-content/uploads/2025/06/2025-05-15_12-36-59_111636.png"";i:6;s:81:""https://guiaunai.com.br/wp-content/uploads/2025/06/2025-05-15_12-36-59_176242.png"";i:7;s:81:""https://guiaunai.com.br/wp-content/uploads/2025/06/2025-05-15_12-36-59_232526.png"";}",,
66410,cars,"Fiat Argo  1.0",,,,,,,,,,https://www.noroestemotors.com/carros/usado-fiat-argo-1-0-2023-2024-manual-flex/,polloveiculos@hotmail.com,,,"a:8:{i:0;s:81:""https://guiaunai.com.br/wp-content/uploads/2025/06/2025-05-15_12-50-29_947804.png"";i:1;s:81:""https://guiaunai.com.br/wp-content/uploads/2025/06/2025-05-15_12-50-30_109542.png"";i:2;s:81:""https://guiaunai.com.br/wp-content/uploads/2025/06/2025-05-15_12-50-30_183226.png"";i:3;s:81:""https://guiaunai.com.br/wp-content/uploads/2025/06/2025-05-15_12-50-30_251349.png"";i:4;s:81:""https://guiaunai.com.br/wp-content/uploads/2025/06/2025-05-15_12-50-30_316899.png"";i:5;s:81:""https://guiaunai.com.br/wp-content/uploads/2025/06/2025-05-15_12-50-30_403961.png"";i:6;s:81:""https://guiaunai.com.br/wp-content/uploads/2025/06/2025-05-15_12-50-30_490106.png"";i:7;s:81:""https://guiaunai.com.br/wp-content/uploads/2025/06/2025-05-15_12-50-30_574401.png"";}","a:8:{i:0;s:81:""https://guiaunai.com.br/wp-content/uploads/2025/06/2025-05-15_12-50-29_947804.png"";i:1;s:81:""https://guiaunai.com.br/wp-content/uploads/2025/06/2025-05-15_12-50-30_109542.png"";i:2;s:81:""https://guiaunai.com.br/wp-content/uploads/2025/06/2025-05-15_12-50-30_183226.png"";i:3;s:81:""https://guiaunai.com.br/wp-content/uploads/2025/06/2025-05-15_12-50-30_251349.png"";i:4;s:81:""https://guiaunai.com.br/wp-content/uploads/2025/06/2025-05-15_12-50-30_316899.png"";i:5;s:81:""https://guiaunai.com.br/wp-content/uploads/2025/06/2025-05-15_12-50-30_403961.png"";i:6;s:81:""https://guiaunai.com.br/wp-content/uploads/2025/06/2025-05-15_12-50-30_490106.png"";i:7;s:81:""https://guiaunai.com.br/wp-content/uploads/2025/06/2025-05-15_12-50-30_574401.png"";}",,
66419,cars,"Fiat Cronos  1.3 Drive","FIAT CRONOS 1.3  DRIVE MANUAL
  2022/2022
  Valor: R$ 72.900,00
 Mais infos:
IPVA 2025 PAGO
95800 km
Alarme
Airbags duplos (motorista e passageiro) 
Freios ABS com EBD 
Cintos de segurança traseiros retráteis de 3 pontos 
Travas elétricas 
Vidros elétricos diant e traz com one touch e antiesmagamento 
Gancho universal para fixação de cadeira infantil (Isofix) 
HCSS (Sistema de partida a frio sem tanque auxiliar de gasolina) 
HSD (High Safety Drive) 
Drive by Wire (Controle eletrônico da aceleração) 
Ar-condicionado 
Direção elétrica
Retrovisores com ajustes manuais
Central multimídia de 7” com Android Auto/Apple CarPlay com fio
Sensor de estacionamento
Volante com regulagem de altura
Painel com computador de bordo de 3,5”
Lanternas em LED
Rodas de aço de 15” com calotas 
Computador de bordo
Conexão Bluetooth
Conexão USB
Conta-giros
Espelhamento da tela do celular
Indicador de temperatura externa
Rádio Bluetooth
Volante multifuncional
Mais informações:
38-99942-2557",,,,,,,,,https://www.noroestemotors.com/carros/usado-fiat-cronos-1-3-2022-2022-manual-flex/,cleitonnogueira3246@gmail.com,,,"a:11:{i:0;s:81:""https://guiaunai.com.br/wp-content/uploads/2025/06/2025-05-16_07-52-48_763592.jpg"";i:1;s:81:""https://guiaunai.com.br/wp-content/uploads/2025/06/2025-05-16_07-52-49_238368.jpg"";i:2;s:81:""https://guiaunai.com.br/wp-content/uploads/2025/06/2025-05-16_07-52-49_558682.jpg"";i:3;s:81:""https://guiaunai.com.br/wp-content/uploads/2025/06/2025-05-16_07-52-49_870760.jpg"";i:4;s:81:""https://guiaunai.com.br/wp-content/uploads/2025/06/2025-05-16_07-52-50_215152.jpg"";i:5;s:81:""https://guiaunai.com.br/wp-content/uploads/2025/06/2025-05-16_07-52-50_681398.jpg"";i:6;s:81:""https://guiaunai.com.br/wp-content/uploads/2025/06/2025-05-16_07-52-50_965765.jpg"";i:7;s:81:""https://guiaunai.com.br/wp-content/uploads/2025/06/2025-05-16_07-52-51_249864.jpg"";i:8;s:81:""https://guiaunai.com.br/wp-content/uploads/2025/06/2025-05-16_07-52-51_533209.jpg"";i:9;s:81:""https://guiaunai.com.br/wp-content/uploads/2025/06/2025-05-16_07-52-51_787947.jpg"";i:10;s:81:""https://guiaunai.com.br/wp-content/uploads/2025/06/2025-05-16_07-52-52_157040.jpg"";}","a:11:{i:0;s:81:""https://guiaunai.com.br/wp-content/uploads/2025/06/2025-05-16_07-52-48_763592.jpg"";i:1;s:81:""https://guiaunai.com.br/wp-content/uploads/2025/06/2025-05-16_07-52-49_238368.jpg"";i:2;s:81:""https://guiaunai.com.br/wp-content/uploads/2025/06/2025-05-16_07-52-49_558682.jpg"";i:3;s:81:""https://guiaunai.com.br/wp-content/uploads/2025/06/2025-05-16_07-52-49_870760.jpg"";i:4;s:81:""https://guiaunai.com.br/wp-content/uploads/2025/06/2025-05-16_07-52-50_215152.jpg"";i:5;s:81:""https://guiaunai.com.br/wp-content/uploads/2025/06/2025-05-16_07-52-50_681398.jpg"";i:6;s:81:""https://guiaunai.com.br/wp-content/uploads/2025/06/2025-05-16_07-52-50_965765.jpg"";i:7;s:81:""https://guiaunai.com.br/wp-content/uploads/2025/06/2025-05-16_07-52-51_249864.jpg"";i:8;s:81:""https://guiaunai.com.br/wp-content/uploads/2025/06/2025-05-16_07-52-51_533209.jpg"";i:9;s:81:""https://guiaunai.com.br/wp-content/uploads/2025/06/2025-05-16_07-52-51_787947.jpg"";i:10;s:81:""https://guiaunai.com.br/wp-content/uploads/2025/06/2025-05-16_07-52-52_157040.jpg"";}",,
66431,cars,"Toyota Corolla  2.0 XEI",,,,,,,,,,https://www.noroestemotors.com/carros/usado-toyota-corolla-2-0-2018-2019-automatico-flex-2/,mercantilveiculos@yahoo.com.br,,,"a:12:{i:0;s:81:""https://guiaunai.com.br/wp-content/uploads/2025/06/2025-05-16_08-48-22_963040.png"";i:1;s:82:""https://guiaunai.com.br/wp-content/uploads/2025/06/2025-05-16_08-48-27_683913.jpeg"";i:2;s:82:""https://guiaunai.com.br/wp-content/uploads/2025/06/2025-05-16_08-48-29_550011.jpeg"";i:3;s:82:""https://guiaunai.com.br/wp-content/uploads/2025/06/2025-05-16_08-48-30_735026.jpeg"";i:4;s:82:""https://guiaunai.com.br/wp-content/uploads/2025/06/2025-05-16_08-48-31_963039.jpeg"";i:5;s:82:""https://guiaunai.com.br/wp-content/uploads/2025/06/2025-05-16_08-48-33_291878.jpeg"";i:6;s:82:""https://guiaunai.com.br/wp-content/uploads/2025/06/2025-05-16_08-48-34_219525.jpeg"";i:7;s:82:""https://guiaunai.com.br/wp-content/uploads/2025/06/2025-05-16_08-48-35_226563.jpeg"";i:8;s:82:""https://guiaunai.com.br/wp-content/uploads/2025/06/2025-05-16_08-48-36_150907.jpeg"";i:9;s:82:""https://guiaunai.com.br/wp-content/uploads/2025/06/2025-05-16_08-48-37_298657.jpeg"";i:10;s:82:""https://guiaunai.com.br/wp-content/uploads/2025/06/2025-05-16_08-48-38_408921.jpeg"";i:11;s:82:""https://guiaunai.com.br/wp-content/uploads/2025/06/2025-05-16_08-48-39_431490.jpeg"";}","a:12:{i:0;s:81:""https://guiaunai.com.br/wp-content/uploads/2025/06/2025-05-16_08-48-22_963040.png"";i:1;s:82:""https://guiaunai.com.br/wp-content/uploads/2025/06/2025-05-16_08-48-27_683913.jpeg"";i:2;s:82:""https://guiaunai.com.br/wp-content/uploads/2025/06/2025-05-16_08-48-29_550011.jpeg"";i:3;s:82:""https://guiaunai.com.br/wp-content/uploads/2025/06/2025-05-16_08-48-30_735026.jpeg"";i:4;s:82:""https://guiaunai.com.br/wp-content/uploads/2025/06/2025-05-16_08-48-31_963039.jpeg"";i:5;s:82:""https://guiaunai.com.br/wp-content/uploads/2025/06/2025-05-16_08-48-33_291878.jpeg"";i:6;s:82:""https://guiaunai.com.br/wp-content/uploads/2025/06/2025-05-16_08-48-34_219525.jpeg"";i:7;s:82:""https://guiaunai.com.br/wp-content/uploads/2025/06/2025-05-16_08-48-35_226563.jpeg"";i:8;s:82:""https://guiaunai.com.br/wp-content/uploads/2025/06/2025-05-16_08-48-36_150907.jpeg"";i:9;s:82:""https://guiaunai.com.br/wp-content/uploads/2025/06/2025-05-16_08-48-37_298657.jpeg"";i:10;s:82:""https://guiaunai.com.br/wp-content/uploads/2025/06/2025-05-16_08-48-38_408921.jpeg"";i:11;s:82:""https://guiaunai.com.br/wp-content/uploads/2025/06/2025-05-16_08-48-39_431490.jpeg"";}",,
66445,cars,"Volkswagen UP  1.0 Turbo Move TSI",,,,,,,,,,https://www.noroestemotors.com/carros/usado-volkswagen-up-1-0-2017-2018-manual-flex-2/,mercantilveiculos@yahoo.com.br,,,"a:12:{i:0;s:81:""https://guiaunai.com.br/wp-content/uploads/2025/06/2025-05-21_13-41-37_759220.png"";i:1;s:82:""https://guiaunai.com.br/wp-content/uploads/2025/06/2025-05-21_13-41-42_535699.jpeg"";i:2;s:82:""https://guiaunai.com.br/wp-content/uploads/2025/06/2025-05-21_13-41-43_706299.jpeg"";i:3;s:82:""https://guiaunai.com.br/wp-content/uploads/2025/06/2025-05-21_13-41-44_971347.jpeg"";i:4;s:82:""https://guiaunai.com.br/wp-content/uploads/2025/06/2025-05-21_13-41-46_177805.jpeg"";i:5;s:82:""https://guiaunai.com.br/wp-content/uploads/2025/06/2025-05-21_13-41-47_253044.jpeg"";i:6;s:82:""https://guiaunai.com.br/wp-content/uploads/2025/06/2025-05-21_13-41-48_510049.jpeg"";i:7;s:82:""https://guiaunai.com.br/wp-content/uploads/2025/06/2025-05-21_13-41-49_652536.jpeg"";i:8;s:82:""https://guiaunai.com.br/wp-content/uploads/2025/06/2025-05-21_13-41-50_845318.jpeg"";i:9;s:82:""https://guiaunai.com.br/wp-content/uploads/2025/06/2025-05-21_13-41-51_913461.jpeg"";i:10;s:82:""https://guiaunai.com.br/wp-content/uploads/2025/06/2025-05-21_13-41-52_955919.jpeg"";i:11;s:82:""https://guiaunai.com.br/wp-content/uploads/2025/06/2025-05-21_13-41-53_992349.jpeg"";}","a:12:{i:0;s:81:""https://guiaunai.com.br/wp-content/uploads/2025/06/2025-05-21_13-41-37_759220.png"";i:1;s:82:""https://guiaunai.com.br/wp-content/uploads/2025/06/2025-05-21_13-41-42_535699.jpeg"";i:2;s:82:""https://guiaunai.com.br/wp-content/uploads/2025/06/2025-05-21_13-41-43_706299.jpeg"";i:3;s:82:""https://guiaunai.com.br/wp-content/uploads/2025/06/2025-05-21_13-41-44_971347.jpeg"";i:4;s:82:""https://guiaunai.com.br/wp-content/uploads/2025/06/2025-05-21_13-41-46_177805.jpeg"";i:5;s:82:""https://guiaunai.com.br/wp-content/uploads/2025/06/2025-05-21_13-41-47_253044.jpeg"";i:6;s:82:""https://guiaunai.com.br/wp-content/uploads/2025/06/2025-05-21_13-41-48_510049.jpeg"";i:7;s:82:""https://guiaunai.com.br/wp-content/uploads/2025/06/2025-05-21_13-41-49_652536.jpeg"";i:8;s:82:""https://guiaunai.com.br/wp-content/uploads/2025/06/2025-05-21_13-41-50_845318.jpeg"";i:9;s:82:""https://guiaunai.com.br/wp-content/uploads/2025/06/2025-05-21_13-41-51_913461.jpeg"";i:10;s:82:""https://guiaunai.com.br/wp-content/uploads/2025/06/2025-05-21_13-41-52_955919.jpeg"";i:11;s:82:""https://guiaunai.com.br/wp-content/uploads/2025/06/2025-05-21_13-41-53_992349.jpeg"";}",,
66458,cars,"Honda CRV  2.0 EXL",,,,,,,,,,https://www.noroestemotors.com/carros/usado-honda-crv-2-0-2014-2014-automatico-gasolina/,focoveiculos@bol.com.br,,,"a:9:{i:0;s:82:""https://guiaunai.com.br/wp-content/uploads/2025/06/2025-05-22_09-26-42_814866.jpeg"";i:1;s:82:""https://guiaunai.com.br/wp-content/uploads/2025/06/2025-05-22_09-26-43_250479.jpeg"";i:2;s:82:""https://guiaunai.com.br/wp-content/uploads/2025/06/2025-05-22_09-26-43_492289.jpeg"";i:3;s:82:""https://guiaunai.com.br/wp-content/uploads/2025/06/2025-05-22_09-26-43_855648.jpeg"";i:4;s:82:""https://guiaunai.com.br/wp-content/uploads/2025/06/2025-05-22_09-26-44_209554.jpeg"";i:5;s:82:""https://guiaunai.com.br/wp-content/uploads/2025/06/2025-05-22_09-26-44_566072.jpeg"";i:6;s:82:""https://guiaunai.com.br/wp-content/uploads/2025/06/2025-05-22_09-26-44_967422.jpeg"";i:7;s:82:""https://guiaunai.com.br/wp-content/uploads/2025/06/2025-05-22_09-26-45_324459.jpeg"";i:8;s:82:""https://guiaunai.com.br/wp-content/uploads/2025/06/2025-05-22_09-26-45_633027.jpeg"";}","a:9:{i:0;s:82:""https://guiaunai.com.br/wp-content/uploads/2025/06/2025-05-22_09-26-42_814866.jpeg"";i:1;s:82:""https://guiaunai.com.br/wp-content/uploads/2025/06/2025-05-22_09-26-43_250479.jpeg"";i:2;s:82:""https://guiaunai.com.br/wp-content/uploads/2025/06/2025-05-22_09-26-43_492289.jpeg"";i:3;s:82:""https://guiaunai.com.br/wp-content/uploads/2025/06/2025-05-22_09-26-43_855648.jpeg"";i:4;s:82:""https://guiaunai.com.br/wp-content/uploads/2025/06/2025-05-22_09-26-44_209554.jpeg"";i:5;s:82:""https://guiaunai.com.br/wp-content/uploads/2025/06/2025-05-22_09-26-44_566072.jpeg"";i:6;s:82:""https://guiaunai.com.br/wp-content/uploads/2025/06/2025-05-22_09-26-44_967422.jpeg"";i:7;s:82:""https://guiaunai.com.br/wp-content/uploads/2025/06/2025-05-22_09-26-45_324459.jpeg"";i:8;s:82:""https://guiaunai.com.br/wp-content/uploads/2025/06/2025-05-22_09-26-45_633027.jpeg"";}",,
66468,cars,"Hyundai HR  2.5 HDB",,,,,,,,,,https://www.noroestemotors.com/carros/usado-hyundai-hr-2-5-2013-2014-manual-diesel/,focoveiculos@bol.com.br,,,"a:9:{i:0;s:82:""https://guiaunai.com.br/wp-content/uploads/2025/06/2025-05-22_10-14-37_305136.jpeg"";i:1;s:82:""https://guiaunai.com.br/wp-content/uploads/2025/06/2025-05-22_10-14-37_726738.jpeg"";i:2;s:82:""https://guiaunai.com.br/wp-content/uploads/2025/06/2025-05-22_10-14-37_955449.jpeg"";i:3;s:82:""https://guiaunai.com.br/wp-content/uploads/2025/06/2025-05-22_10-14-38_307865.jpeg"";i:4;s:82:""https://guiaunai.com.br/wp-content/uploads/2025/06/2025-05-22_10-14-38_553830.jpeg"";i:5;s:82:""https://guiaunai.com.br/wp-content/uploads/2025/06/2025-05-22_10-14-38_827694.jpeg"";i:6;s:82:""https://guiaunai.com.br/wp-content/uploads/2025/06/2025-05-22_10-14-39_198753.jpeg"";i:7;s:82:""https://guiaunai.com.br/wp-content/uploads/2025/06/2025-05-22_10-14-39_508989.jpeg"";i:8;s:82:""https://guiaunai.com.br/wp-content/uploads/2025/06/2025-05-22_10-14-39_789101.jpeg"";}","a:9:{i:0;s:82:""https://guiaunai.com.br/wp-content/uploads/2025/06/2025-05-22_10-14-37_305136.jpeg"";i:1;s:82:""https://guiaunai.com.br/wp-content/uploads/2025/06/2025-05-22_10-14-37_726738.jpeg"";i:2;s:82:""https://guiaunai.com.br/wp-content/uploads/2025/06/2025-05-22_10-14-37_955449.jpeg"";i:3;s:82:""https://guiaunai.com.br/wp-content/uploads/2025/06/2025-05-22_10-14-38_307865.jpeg"";i:4;s:82:""https://guiaunai.com.br/wp-content/uploads/2025/06/2025-05-22_10-14-38_553830.jpeg"";i:5;s:82:""https://guiaunai.com.br/wp-content/uploads/2025/06/2025-05-22_10-14-38_827694.jpeg"";i:6;s:82:""https://guiaunai.com.br/wp-content/uploads/2025/06/2025-05-22_10-14-39_198753.jpeg"";i:7;s:82:""https://guiaunai.com.br/wp-content/uploads/2025/06/2025-05-22_10-14-39_508989.jpeg"";i:8;s:82:""https://guiaunai.com.br/wp-content/uploads/2025/06/2025-05-22_10-14-39_789101.jpeg"";}",,
66478,cars,"Toyota Hilux  2.8 SRV",,,,,,,,,,https://www.noroestemotors.com/carros/usado-toyota-hilux-2-8-2022-2022-automatico-diesel/,focoveiculos@bol.com.br,,,"a:10:{i:0;s:82:""https://guiaunai.com.br/wp-content/uploads/2025/06/2025-05-22_10-18-56_859941.jpeg"";i:1;s:82:""https://guiaunai.com.br/wp-content/uploads/2025/06/2025-05-22_10-18-57_196879.jpeg"";i:2;s:82:""https://guiaunai.com.br/wp-content/uploads/2025/06/2025-05-22_10-18-57_440796.jpeg"";i:3;s:82:""https://guiaunai.com.br/wp-content/uploads/2025/06/2025-05-22_10-18-57_724550.jpeg"";i:4;s:82:""https://guiaunai.com.br/wp-content/uploads/2025/06/2025-05-22_10-18-58_086342.jpeg"";i:5;s:82:""https://guiaunai.com.br/wp-content/uploads/2025/06/2025-05-22_10-18-58_464076.jpeg"";i:6;s:82:""https://guiaunai.com.br/wp-content/uploads/2025/06/2025-05-22_10-18-58_789793.jpeg"";i:7;s:82:""https://guiaunai.com.br/wp-content/uploads/2025/06/2025-05-22_10-18-59_058622.jpeg"";i:8;s:82:""https://guiaunai.com.br/wp-content/uploads/2025/06/2025-05-22_10-18-59_385076.jpeg"";i:9;s:82:""https://guiaunai.com.br/wp-content/uploads/2025/06/2025-05-22_10-18-59_698785.jpeg"";}","a:10:{i:0;s:82:""https://guiaunai.com.br/wp-content/uploads/2025/06/2025-05-22_10-18-56_859941.jpeg"";i:1;s:82:""https://guiaunai.com.br/wp-content/uploads/2025/06/2025-05-22_10-18-57_196879.jpeg"";i:2;s:82:""https://guiaunai.com.br/wp-content/uploads/2025/06/2025-05-22_10-18-57_440796.jpeg"";i:3;s:82:""https://guiaunai.com.br/wp-content/uploads/2025/06/2025-05-22_10-18-57_724550.jpeg"";i:4;s:82:""https://guiaunai.com.br/wp-content/uploads/2025/06/2025-05-22_10-18-58_086342.jpeg"";i:5;s:82:""https://guiaunai.com.br/wp-content/uploads/2025/06/2025-05-22_10-18-58_464076.jpeg"";i:6;s:82:""https://guiaunai.com.br/wp-content/uploads/2025/06/2025-05-22_10-18-58_789793.jpeg"";i:7;s:82:""https://guiaunai.com.br/wp-content/uploads/2025/06/2025-05-22_10-18-59_058622.jpeg"";i:8;s:82:""https://guiaunai.com.br/wp-content/uploads/2025/06/2025-05-22_10-18-59_385076.jpeg"";i:9;s:82:""https://guiaunai.com.br/wp-content/uploads/2025/06/2025-05-22_10-18-59_698785.jpeg"";}",,
66489,cars,"Citroen C3  1.5 Tendance",,,,,,,,,,https://www.noroestemotors.com/carros/usado-citroen-c3-1-5-2014-2014-manual-gasolina/,focoveiculos@bol.com.br,,,"a:10:{i:0;s:82:""https://guiaunai.com.br/wp-content/uploads/2025/06/2025-05-22_10-31-05_474084.jpeg"";i:1;s:82:""https://guiaunai.com.br/wp-content/uploads/2025/06/2025-05-22_10-31-05_942897.jpeg"";i:2;s:82:""https://guiaunai.com.br/wp-content/uploads/2025/06/2025-05-22_10-31-06_292831.jpeg"";i:3;s:82:""https://guiaunai.com.br/wp-content/uploads/2025/06/2025-05-22_10-31-06_637853.jpeg"";i:4;s:82:""https://guiaunai.com.br/wp-content/uploads/2025/06/2025-05-22_10-31-07_040925.jpeg"";i:5;s:82:""https://guiaunai.com.br/wp-content/uploads/2025/06/2025-05-22_10-31-07_432217.jpeg"";i:6;s:82:""https://guiaunai.com.br/wp-content/uploads/2025/06/2025-05-22_10-31-07_857912.jpeg"";i:7;s:82:""https://guiaunai.com.br/wp-content/uploads/2025/06/2025-05-22_10-31-08_175478.jpeg"";i:8;s:82:""https://guiaunai.com.br/wp-content/uploads/2025/06/2025-05-22_10-31-08_452684.jpeg"";i:9;s:82:""https://guiaunai.com.br/wp-content/uploads/2025/06/2025-05-22_10-31-08_837300.jpeg"";}","a:10:{i:0;s:82:""https://guiaunai.com.br/wp-content/uploads/2025/06/2025-05-22_10-31-05_474084.jpeg"";i:1;s:82:""https://guiaunai.com.br/wp-content/uploads/2025/06/2025-05-22_10-31-05_942897.jpeg"";i:2;s:82:""https://guiaunai.com.br/wp-content/uploads/2025/06/2025-05-22_10-31-06_292831.jpeg"";i:3;s:82:""https://guiaunai.com.br/wp-content/uploads/2025/06/2025-05-22_10-31-06_637853.jpeg"";i:4;s:82:""https://guiaunai.com.br/wp-content/uploads/2025/06/2025-05-22_10-31-07_040925.jpeg"";i:5;s:82:""https://guiaunai.com.br/wp-content/uploads/2025/06/2025-05-22_10-31-07_432217.jpeg"";i:6;s:82:""https://guiaunai.com.br/wp-content/uploads/2025/06/2025-05-22_10-31-07_857912.jpeg"";i:7;s:82:""https://guiaunai.com.br/wp-content/uploads/2025/06/2025-05-22_10-31-08_175478.jpeg"";i:8;s:82:""https://guiaunai.com.br/wp-content/uploads/2025/06/2025-05-22_10-31-08_452684.jpeg"";i:9;s:82:""https://guiaunai.com.br/wp-content/uploads/2025/06/2025-05-22_10-31-08_837300.jpeg"";}",,
66500,cars,"Jeep Renegade  1.8 Sport",,,,,,,,,,https://www.noroestemotors.com/carros/usado-jeep-renegade-1-8-2016-2017-automatico-flex/,focoveiculos@bol.com.br,,,"a:10:{i:0;s:82:""https://guiaunai.com.br/wp-content/uploads/2025/06/2025-05-22_13-07-06_592288.jpeg"";i:1;s:82:""https://guiaunai.com.br/wp-content/uploads/2025/06/2025-05-22_13-07-06_991436.jpeg"";i:2;s:82:""https://guiaunai.com.br/wp-content/uploads/2025/06/2025-05-22_13-07-07_301339.jpeg"";i:3;s:82:""https://guiaunai.com.br/wp-content/uploads/2025/06/2025-05-22_13-07-07_539355.jpeg"";i:4;s:82:""https://guiaunai.com.br/wp-content/uploads/2025/06/2025-05-22_13-07-07_835665.jpeg"";i:5;s:82:""https://guiaunai.com.br/wp-content/uploads/2025/06/2025-05-22_13-07-08_185268.jpeg"";i:6;s:82:""https://guiaunai.com.br/wp-content/uploads/2025/06/2025-05-22_13-07-08_504754.jpeg"";i:7;s:82:""https://guiaunai.com.br/wp-content/uploads/2025/06/2025-05-22_13-07-08_740354.jpeg"";i:8;s:82:""https://guiaunai.com.br/wp-content/uploads/2025/06/2025-05-22_13-07-08_960408.jpeg"";i:9;s:82:""https://guiaunai.com.br/wp-content/uploads/2025/06/2025-05-22_13-07-09_205791.jpeg"";}","a:10:{i:0;s:82:""https://guiaunai.com.br/wp-content/uploads/2025/06/2025-05-22_13-07-06_592288.jpeg"";i:1;s:82:""https://guiaunai.com.br/wp-content/uploads/2025/06/2025-05-22_13-07-06_991436.jpeg"";i:2;s:82:""https://guiaunai.com.br/wp-content/uploads/2025/06/2025-05-22_13-07-07_301339.jpeg"";i:3;s:82:""https://guiaunai.com.br/wp-content/uploads/2025/06/2025-05-22_13-07-07_539355.jpeg"";i:4;s:82:""https://guiaunai.com.br/wp-content/uploads/2025/06/2025-05-22_13-07-07_835665.jpeg"";i:5;s:82:""https://guiaunai.com.br/wp-content/uploads/2025/06/2025-05-22_13-07-08_185268.jpeg"";i:6;s:82:""https://guiaunai.com.br/wp-content/uploads/2025/06/2025-05-22_13-07-08_504754.jpeg"";i:7;s:82:""https://guiaunai.com.br/wp-content/uploads/2025/06/2025-05-22_13-07-08_740354.jpeg"";i:8;s:82:""https://guiaunai.com.br/wp-content/uploads/2025/06/2025-05-22_13-07-08_960408.jpeg"";i:9;s:82:""https://guiaunai.com.br/wp-content/uploads/2025/06/2025-05-22_13-07-09_205791.jpeg"";}",,
